Logging to ./data/v1_ours_add/tb
----------------------------------------------
| rollout/                        |          |
|    entropy_loss                   | 35.7         |
|    explained_variance             | 0.805        |
|    learning_rate                  | 1e-05        |
|    loss                           | 0.408        |
|    n_updates                      | 760          |
|    policy_gradient_loss           | -0.00308     |
|    std                            | 0.058        |
|    std_max                        | 0.0589       |
|    std_min                        | 0.0574       |
|    value_loss                     | 0.0788       |
----------------------------------------------------
----------------------------------------------------
| rollout/                          |              |
|    action_saturation_fraction     | 0            |
|    ep_len_mean                    | 977          |
|    ep_rew_mean                    | 660          |
|    episodes_noforce               | 128          |
|    force_direction_mean           | -1           |
|    force_onset_mean               | 1.4          |
|    force_requested_impulse_mean   | 0            |
